name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
1,328,2,18326,20,95116,15497.02,9277,799,19585,5741
1,329,2,18428,20,95116,15587.17,9358,801,19690,5759
1,330,2,18529,20,95116,15672.86,9382,802,19799,5778
1,331,2,18635,20,95116,15767.03,9382,802,19915,5798
1,332,2,18741,20,95116,15865.26,9406,803,20030,5817
1,333,2,18845,20,95116,15953.15,9406,803,20143,5837
1,334,2,18950,20,95116,16044.22,9406,803,20258,5857
1,335,2,19052,20,95116,16130.71,9603,807,20350,5873
1,336,2,19151,20,95116,16213.67,9650,809,20455,5891
1,337,2,19257,20,95116,16306.21,9707,810,20566,5910
1,338,2,19362,20,95116,16398.26,9731,811,20679,5929
1,339,2,19461,20,95116,16480.71,9779,813,20784,5947
1,340,2,19570,20,95116,16579.61,9779,813,20905,5967
1,341,2,19672,20,95116,16662.82,9803,814,21014,5986
1,342,2,19768,20,95116,16739.91,9878,817,21114,6003
1,343,2,19875,20,95116,16832.26,9936,818,21225,6022
1,344,2,19984,20,95116,16929.22,9936,818,21344,6042
1,345,2,20090,20,95116,17019.10,9936,818,21461,6062
1,346,2,20200,20,95116,17115.57,9936,818,21580,6082
1,347,2,20295,20,95116,17190.82,10071,822,21674,6098
1,348,2,20402,20,95116,17284.37,10096,823,21789,6117
1,349,2,20516,20,95116,17389.47,10096,823,21913,6137
1,350,2,20627,20,95116,17488.17,10096,823,22035,6157
1,351,2,20737,20,95116,17584.60,10220,825,22142,6175
1,352,2,20848,20,95116,17682.05,10220,825,22264,6195
1,353,2,20950,20,95116,17766.11,10459,830,22353,6210
1,354,2,21061,20,95116,17862.10,10459,830,22473,6230
1,355,2,21174,20,95116,17964.17,10583,832,22585,6248
1,356,2,21273,20,95116,18041.61,10660,835,22687,6265
1,357,2,21384,20,95116,18138.88,10723,836,22802,6284
1,358,2,21490,20,95116,18228.48,10777,838,22914,6302
1,359,2,21598,20,95116,18321.28,10803,839,23031,6321
1,360,2,21713,20,95116,18424.16,10803,839,23156,6341
1,361,2,21822,20,95116,18517.24,10955,842,23261,6358
1,362,2,21934,20,95116,18616.42,10982,843,23381,6377
1,363,2,22051,20,95116,18724.05,11047,844,23503,6396
1,364,2,22161,20,95116,18819.60,11074,845,23622,6415
1,365,2,22272,20,95116,18915.80,11101,846,23741,6434
1,366,2,22384,20,95116,19012.85,11129,847,23861,6453
1,367,2,22500,20,95116,19115.24,11260,849,23974,6471
1,368,2,22610,20,95116,19207.97,11287,850,24093,6490
1,369,2,22724,20,95116,19305.82,11351,851,24210,6509
1,370,2,22838,20,95116,19407.80,11379,852,24333,6528
1,371,2,22949,20,95116,19502.17,11406,853,24453,6547
1,372,2,23065,20,95116,19604.56,11406,853,24580,6567
1,373,2,23186,20,95116,19716.39,11473,854,24705,6586
1,374,2,23297,20,95116,19812.68,11530,856,24823,6604
1,375,2,23416,20,95116,19921.26,11767,860,24929,6620
1,376,2,23533,20,95116,20023.49,11767,860,25057,6640
1,377,2,23651,20,95116,20128.06,11900,862,25172,6658
1,378,2,23772,20,95116,20238.29,11900,862,25305,6678
1,379,2,23888,20,95116,20339.32,11930,863,25429,6697
1,380,2,24008,20,95116,20446.89,11930,863,25560,6717
1,381,2,24126,20,95116,20549.51,11999,864,25682,6736
1,382,2,24240,20,95116,20645.85,12029,865,25804,6755
1,383,2,24356,20,95116,20745.49,12057,866,25928,6774
1,384,2,24478,20,95116,20859.12,12085,867,26060,6793
1,385,2,24601,20,95116,20971.55,12229,869,26180,6811
1,386,2,24727,20,95116,21087.84,12229,869,26316,6831
1,387,2,24847,20,95116,21196.16,12403,872,26431,6848
1,388,2,24967,20,95116,21303.97,12432,873,26561,6867
1,389,2,25087,20,95116,21410.09,12464,874,26689,6886
1,390,2,25207,20,95116,21516.77,12494,875,26818,6905
1,391,2,25332,20,95116,21630.31,12494,875,26954,6925
1,392,2,25455,20,95116,21741.81,12525,876,27086,6944
1,393,2,25576,20,95116,21851.06,12555,877,27217,6963
1,394,2,25695,20,95116,21954.93,12616,879,27341,6981
1,395,2,25821,20,95116,22070.72,12839,882,27457,6998
1,396,2,25940,20,95116,22175.49,12901,884,27583,7016
1,397,2,26068,20,95116,22293.33,12974,885,27715,7035
